Model,Bio_term,Title,Link,Citations,Year
linear regression,{'disease ecology'},"Conservation, development and the management of infectious disease: avian influenza in China, 2004–2012",https://royalsocietypublishing.org/doi/abs/10.1098/rstb.2016.0126,6.0,2017.0
linear regression,{'medical imaging'},Linear regression model for gaussian noise estimation and removal for medical ultrasound images,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=57aff444f0747dc9ba833ab27deef668ffded90b,6.0,2012.0
linear regression,{'disease classification'},Parameterizing neural networks for disease classification,https://onlinelibrary.wiley.com/doi/abs/10.1111/exsy.12465,6.0,2020.0
linear regression,{'paleontology'},Statistical pattern recognition in paleontology using SIMCA-MACUP,https://www.cambridge.org/core/journals/journal-of-paleontology/article/statistical-pattern-recognition-in-paleontology-using-simcamacup/DD3A4FFFD951037032347D882DEA0B1F,6.0,1994.0
linear regression,{'evolution'},"Atomic structure evolution and linear regression fitting models for pre-breakdown electric field strength of FCC, BCC and HCP metal nano-emitters under high electric …",https://iopscience.iop.org/article/10.1088/1361-6463/acc7b2/meta,5.0,2023.0
linear regression,{'environmental biology'},Weight–length relationship in fish populations reflects environmental regulation on growth,https://link.springer.com/article/10.1007/s10750-022-05072-8,5.0,2023.0
linear regression,{'neurobiology'},A comparison of Two-Stage Least Squares (TSLS) and Ordinary Least Squares (OLS) in estimating the structural relationship between after-school exercise and …,https://www.mdpi.com/2227-7390/9/23/3105,5.0,2021.0
linear regression,{'immunology'},Experimental immunology The effect of 4-undecanone and its derivatives on cellular and humoral immunity and tumor growth in mice,"https://www.termedia.pl/Experimental-immunology-The-effect-of-4-undecanone-and-its-derivatives-on-cellular-and-humoral-immunity-and-tumor-growth-in-mice,10,12161,0,1.html",5.0,2009.0
linear regression,{'medical imaging'},Improved image quality for static blade magnetic resonance imaging using the total-variation regularized least absolute deviation solver,https://www.mdpi.com/2379-139X/7/4/48,5.0,2021.0
linear regression,{'immunology'},Systematic analysis between inflammation-related index and sex hormones in American adults: cross-sectional research based NHANES 2013-2016,https://www.frontiersin.org/articles/10.3389/fimmu.2023.1175764/full,5.0,2023.0
linear regression,{'evolution'},Spatio-temporal pattern evolution of carbon emissions at the city-county-town scale in Fujian Province based on DMSP/OLS and NPP/VIIRS nighttime light data,https://www.sciencedirect.com/science/article/pii/S0959652624004050,5.0,2024.0
linear regression,{'marine biology'},Hierarchical non-linear mixed-effects models for estimating growth parameters of western Mediterranean solitary coral populations,https://www.sciencedirect.com/science/article/pii/S0304380016308225,5.0,2017.0
linear regression,{'biology'},Comment on “The structural relationship: regression in biology”,https://cdnsciencepub.com/doi/abs/10.1139/z10-050,5.0,2010.0
linear regression,{'immunology'},"Human immunophenotyping via low-variance, low-bias, interpretive regression modeling of small, wide data sets: Application to aging and immune response to …",https://www.sciencedirect.com/science/article/pii/S0022175916300977,5.0,2016.0
linear regression,{'disease ecology'},The distribution of infectious diseases and extrinsic mortality across countries,https://www.tandfonline.com/doi/abs/10.1080/08898480.2012.666942,5.0,2012.0
linear regression,{'environmental biology'},Incorporating Industrial and Climatic Covariates into Analyses of Fish Health Indicators Measured in a Stream in Canada's Oil Sands Region,https://www.mdpi.com/2076-3298/9/6/73,5.0,2022.0
linear regression,{'biogeography'},On the historical biogeography of global Galliformes: ancestral range and diversification patterns,https://link.springer.com/article/10.1186/s40657-014-0003-9,5.0,2014.0
linear regression,{'phylogenetics'},Robust phylogenetic regression,https://academic.oup.com/sysbio/article-abstract/73/1/140/7456117,5.0,2024.0
linear regression,{'systems biology'},Severe COVID-19 patients exhibit elevated levels of autoantibodies targeting cardiolipin and platelet glycoprotein with age: a systems biology approach,https://www.nature.com/articles/s41514-023-00118-0,5.0,2023.0
linear regression,{'ecology'},Sap flow as a function of variables within nested scales: Ordinary least squares vs. spatial regression models,https://iopscience.iop.org/article/10.1088/2752-664X/acd6ff/meta,5.0,2023.0
linear regression,{'neurobiology'},The neurobiology of childhood trauma—aldosterone and blood pressure changes in a community sample,https://www.tandfonline.com/doi/abs/10.1080/15622975.2021.2018724,5.0,2022.0
linear regression,{'microbiology'},Reconsideration of flexibility in verifying rapid alternative food microbiological methods,https://www.sciencedirect.com/science/article/pii/S0956713510000150,5.0,2010.0
linear regression,{'immunology'},Rejoinder: the authors respond,https://journals.lww.com/epidem/fulltext/2012/11000/Rejoinder__The_Authors_Respond.13.aspx,5.0,2012.0
linear regression,{'biogeography'},Revising the global biogeography of annual and perennial plants,https://www.nature.com/articles/s41586-023-06644-x,5.0,2023.0
linear regression,{'environmental biology'},"Seasonal distribution of Isotomina thermophilan in a secondary succession and a homegarden in Cachar, Assam",https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=1142d3d00f14ad197b567990bff5d606ae5d8935,5.0,2012.0
linear regression,{'paleontology'},Regression Analysis in Paleobiometrics: A Reappraisal,https://www.journals.uchicago.edu/doi/abs/10.1086/627552,4.0,1970.0
linear regression,{'paleontology'},Recovering the missing data of defective fossil specimens using linear regression method,https://www.vertpala.ac.cn/EN/Y2010/V48/I2/161,4.0,2010.0
linear regression,{'genomics'},Fast bayesian feature selection for high dimensional linear regression in genomics via the ising approximation,https://arxiv.org/abs/1407.8187,4.0,2014.0
linear regression,{'microbiology'},"Assessment of yield attributes and industrial quality parameters of oat cultivars (Avena sativa L.) using multivariate techniques (PCA, PLS-DA and OLS-R)",https://www.researchgate.net/profile/Virgilio-Uarrota/publication/319546103_Assessment_of_Yield_Attributes_and_Industrial_Quality_Parameters_of_Oat_Cultivars_Avena_sativa_L_Using_Multivariate_Techniques_PCA_PLS-DA_and_OLS-R/links/59b29be40f7e9b37434e8aa3/Assessment-of-Yield-Attributes-and-Industrial-Quality-Parameters-of-Oat-Cultivars-Avena-sativa-L-Using-Multivariate-Techniques-PCA-PLS-DA-and-OLS-R.pdf,4.0,2017.0
linear regression,{'medical imaging'},Enhanced whole-body PET parametric imaging using hybrid regression and thresholding driven by kinetic correlations,https://ieeexplore.ieee.org/abstract/document/6551920/,4.0,2012.0
linear regression,{'microbiology'},Realizing the value in “non-standard” parts of the qPCR standard curve by integrating fundamentals of quantitative microbiology,https://www.frontiersin.org/articles/10.3389/fmicb.2023.1048661/full,4.0,2023.0
linear regression,{'genomics'},Annotation regression for genome-wide association studies with an application to psychiatric genomic consortium data,https://link.springer.com/article/10.1007/s12561-016-9154-z,4.0,2017.0
linear regression,{'neurobiology'},Change in brain asymmetry reflects level of acute alcohol intoxication and impacts on inhibitory control,https://www.nature.com/articles/s41598-023-37305-8,4.0,2023.0
linear regression,{'biodiversity'},Economy or ecology? The relationship between biodiversity and human health in regions with different economic development,https://www.sciencedirect.com/science/article/pii/S1470160X23013808,4.0,2024.0
linear regression,{'marine biology'},"Length–weight relations of eight fish species from a small Caribbean coastal lagoon, Mexico",https://aiep.pensoft.net/article/26356/download/pdf/,4.0,2013.0
linear regression,"{'genomics', 'bioinformatics'}",Identification of relevant genes from microarray experiments based on partial least squares weights: application to cancer genomics,https://link.springer.com/chapter/10.1007/978-1-4419-0811-7_1,4.0,2009.0
linear regression,{'phylogenomics'},Multi-response phylogenetic mixed models: Concepts and application,https://www.biorxiv.org/content/10.1101/2022.12.13.520338.abstract,4.0,2022.0
linear regression,{'paleontology'},Proloculus size and natural selection in Triticites ventricosus (Fusulinacea),https://www.jstor.org/stable/1302968,4.0,1972.0
linear regression,{'disease ecology'},"Demography, Spatial Ecology, and Disease Ecology of the Virginia Opossum (Didelphis virginiana) in the Southeast United States",https://search.proquest.com/openview/e1ed5a5db5cd10c570ab9f314a164504/1?pq-origsite=gscholar&cbl=44156,4.0,2020.0
linear regression,{'marine biology'},Project-based learning using a laboratory approach on learning outcomes and critical thinking in marine biology,https://ejournal.umm.ac.id/index.php/jpbi/article/view/24551,4.0,2023.0
linear regression,{'phylogenomics'},"New insights into the relationships within subtribe Scorzonerinae (Cichorieae, Asteraceae) using hybrid capture phylogenomics (Hyb-Seq)",https://www.frontiersin.org/articles/10.3389/fpls.2022.851716/full,4.0,2022.0
linear regression,{'developmental biology'},"Developmental Biology of an Exotic Scale, Acutaspis albopicta (Hemiptera: Diaspididae)",https://academic.oup.com/jee/article-abstract/105/6/2035/794836,4.0,2012.0
linear regression,{'medical imaging'},Generalized least squares for spectral and dual energy CT: a simulation study,https://hal.science/hal-01967289/document,4.0,2018.0
linear regression,{'genomics'},The optimal number of partial least squares components in genomic selection for pork pH,https://www.scielo.br/j/cr/a/FDLrSkJwDVTvzLqTstSymjm/?format=html,4.0,2016.0
linear regression,{'biology'},The Use of Ordinary Least-Squares Regression in the Development of an Instrument To Measure Sexism in Biology Textbooks.,https://eric.ed.gov/?id=ED300235,4.0,1988.0
linear regression,"{'biodiversity', 'conservation'}",Development and biodiversity conservation in Sub-Saharan Africa: A spatial analysis,https://shs.hal.science/halshs-00799175/,4.0,2013.0
linear regression,{'microbiology'},On the application of statistical analysis for interpretation of experimental results in environmental microbiology,https://link.springer.com/article/10.1134/S002626171902005X,4.0,2019.0
linear regression,{'proteomics'},Predicting patient survival from proteomic profile using mass spectrometry data: an empirical study,https://www.tandfonline.com/doi/abs/10.1080/03610918.2011.636165,4.0,2013.0
linear regression,{'microbiology'},Including experimental uncertainty on the independent variables when modelling microbial dynamics: The combined effect of pH and acetic acid on the growth rate of …,https://www.sciencedirect.com/science/article/pii/S0167701218301143,3.0,2018.0
linear regression,{'disease classification'},Brain disease classification and progression using machine learning techniques,https://link.springer.com/chapter/10.1007/978-1-4614-7245-2_1,3.0,2014.0
linear regression,{'conservation'},A multiple Linear Regression Model to predict indoor temperature trend in historic buildings for book conservation: the case study of “Sala del Dottorato” in Palazzo …,https://iopscience.iop.org/article/10.1088/1742-6596/2069/1/012142/meta,3.0,2021.0
linear regression,{'proteomics'},A new take on missing value imputation for bottom-up label-free LC-MS/MS proteomics,https://www.biorxiv.org/content/10.1101/2023.11.09.566355.abstract,3.0,2023.0
linear regression,{'developmental biology'},Developmental biology and seasonal phenology of Aacanthocnema dobsoni (Hemiptera: Triozidae) and the influence of climate‐mediated changes in body size on …,https://onlinelibrary.wiley.com/doi/abs/10.1111/aen.12518,3.0,2021.0
linear regression,{'microbiology'},The relevance of linear regression for assessing the performance of microbiological counting techniques,https://ami-journals.onlinelibrary.wiley.com/doi/abs/10.1111/j.1472-765X.1988.tb01239.x,3.0,1988.0
linear regression,{'neurobiology'},Virtual histology of cortical thickness reveals shared neurobiology across six psychiatric disorders,https://www.biologicalpsychiatryjournal.com/article/S0006-3223(20)31333-0/abstract,3.0,2020.0
linear regression,{'neurobiology'},Prediabetic HbA1c and Cortical Atrophy: Underlying Neurobiology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10698225/,3.0,2023.0
linear regression,{'conservation'},Assessing Forest Conservation for Finland: An ARDL-Based Evaluation,https://www.mdpi.com/2071-1050/16/2/612,3.0,2024.0
linear regression,"{'genomics', 'bioinformatics'}",Monte Carlo simulation of OLS and linear mixed model inference of phenotypic effects on gene expression,https://peerj.com/articles/2575/,3.0,2016.0
linear regression,{'marine biology'},"Reproductive biology of mangrove clams Geloina expansa (Mousson, 1849) from mangrove at Kendari Bay, Southeast Sulawesi, Indonesia",https://www.tandfonline.com/doi/abs/10.1080/17451000.2023.2185639,3.0,2023.0
linear regression,{'marine biology'},Economic Shocks in the Fisheries Sector and Maritime Piracy,https://mpra.ub.uni-muenchen.de/id/eprint/56959,3.0,2014.0
linear regression,{'phylogenomics'},"Filtration of gene trees from 9,000 exons, introns, and UCEs disentangles conflicting phylogenomic relationships in tree frogs (Hylidae)",https://academic.oup.com/gbe/article-pdf/doi/10.1093/gbe/evad070/50512636/evad070.pdf,3.0,2023.0
linear regression,{'paleontology'},Paleontology of,https://archives.datapages.com/data/bulletns/1980-81/images/pg/00650003/0550/05730a.pdf,3.0,1981.0
linear regression,{'disease classification'},Data Mining Analysis of the Parkinson's Disease,https://scholarworks.gsu.edu/cgi/viewcontent.cgi?article=1148&context=math_theses,3.0,2014.0
linear regression,{'conservation'},Conditionality contaminates conservation: Structural adjustment and land protection in less-developed nations,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/ijsoctu5&section=45,3.0,2017.0
linear regression,{'proteomics'},"Proteomics, dietary intake, and changes in cardiometabolic health within a behavioral weight‐loss intervention: A pilot study",https://onlinelibrary.wiley.com/doi/abs/10.1002/oby.23574,3.0,2022.0
linear regression,{'proteomics'},Machine learning aided top-down proteomics on a microfluidic platform,https://www.biorxiv.org/content/10.1101/2020.11.14.381376.abstract,3.0,2020.0
linear regression,{'phylogenetics'},Modelling habitat distributions for multiple species using phylogenetics,https://nsojournals.onlinelibrary.wiley.com/doi/abs/10.1111/ecog.02423,3.0,2017.0
linear regression,{'ecology'},Rethinking the linear regression model for spatial ecological data: comment,https://www.jstor.org/stable/43494953,2.0,2015.0
linear regression,{'microbiology'},Interpretation and implications of lognormal linear regression used for bacterial enumeration,https://academic.oup.com/jaoac/article-abstract/103/4/1105/5825802,2.0,2020.0
linear regression,{'systems biology'},Review of integrative analysis challenges in systems biology,https://www.tandfonline.com/doi/abs/10.1198/sbr.2010.09027,2.0,2011.0
linear regression,{'phylogenetics'},Robust phylogenetic regression,https://academic.oup.com/sysbio/advance-article-abstract/doi/10.1093/sysbio/syad070/7456117,2.0,2023.0
linear regression,{'medical imaging'},Max margin general linear modeling for neuroimage analyses,https://ieeexplore.ieee.org/abstract/document/6164735/,2.0,2012.0
linear regression,{'medical imaging'},Hospital competition and technology adoption: an econometric analysis of imaging technology in Japan,https://www.rieti.go.jp/jp/publications/dp/19e013.pdf,2.0,2019.0
linear regression,{'evolution'},Effect of Polytomy on the Parameter Estimation and Goodness of Fit of Phylogenetic Linear Regression Models for Trait Evolution,https://www.mdpi.com/1424-2818/14/11/942,2.0,2022.0
linear regression,{'immunology'},Human lymphoid tissue sampling for vaccinology,https://www.frontiersin.org/articles/10.3389/fimmu.2022.1045529/full,2.0,2022.0
linear regression,{'phylogenomics'},Repeat-based phylogenomics shed light on unclear relationships in the monocentric genus Juncus L.(Juncaceae),https://www.sciencedirect.com/science/article/pii/S1055790323002300,2.0,2023.0
linear regression,{'disease ecology'},Disease ecology in the Democratic Republic of the Congo: integration of spatial analysis with population surveillance,https://search.proquest.com/openview/a3b289807a01643118e7df8947ce41e2/1?pq-origsite=gscholar&cbl=18750,2.0,2011.0
linear regression,{'environmental biology'},Examining the impact of financing methods and working capital management on value of the listed companies in Tehran stock exchange,https://go.gale.com/ps/i.do?id=GALE%7CA417895400&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=19950756&p=AONE&sw=w,2.0,2014.0
linear regression,{'metabolomics'},Feature selection in metabolomics with PLS-derived methods,https://dial.uclouvain.be/pr/boreal/object/boreal%3A219770/datastream/PDF_01/view,2.0,2019.0
linear regression,{'environmental biology'},Biodiversity and thermal ecological function: The influence of freshwater algal diversity on local thermal environments,https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.5262,2.0,2019.0
linear regression,{'paleontology'},The names don't matter but the numbers do: searching for stability in Carboniferous brachiopod paleocommunities from the North American Midcontinent,https://www.cambridge.org/core/journals/paleobiology/article/names-dont-matter-but-the-numbers-do-searching-for-stability-in-carboniferous-brachiopod-paleocommunities-from-the-north-american-midcontinent/0CF91A5018C093AABFE4A5BA739805CB,2.0,2021.0
linear regression,{'neurobiology'},Altered regulation of oligodendrocytes associated with parvalbumin neurons in the ventral hippocampus underlies fear generalization in male mice,https://www.nature.com/articles/s41386-023-01611-6,2.0,2023.0
linear regression,{'marine biology'},Bayesian hierarchical nonlinear models for estimating coral growth parameters,https://onlinelibrary.wiley.com/doi/abs/10.1002/env.2559,2.0,2019.0
linear regression,{'proteomics'},Proteomics-Based Regression Model for Assessing the Development of Chronic Lymphocytic Leukemia,https://www.mdpi.com/2227-7382/9/1/3,2.0,2021.0
linear regression,{'neurobiology'},Associations between resting state functional brain connectivity and childhood anhedonia: A reproduction and replication study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0277158,2.0,2023.0
linear regression,{'medical imaging'},Material decomposition in photon-counting-detector CT: threshold or bin images?,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10948/109482S/Material-decomposition-in-photon-counting-detector-CT--threshold-or/10.1117/12.2513463.short,2.0,2019.0
linear regression,{'disease ecology'},Considering humans as habitat reveals evidence of successional disease ecology among human pathogens,https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3001770,2.0,2022.0
linear regression,{'medical imaging'},Evaluation of the factors that affect the efficiency of diagnostic imaging technologies in Turkey: A two-stage data envelopment analysis,https://dergipark.org.tr/en/pub/cbusbed/article/994765,2.0,2022.0
linear regression,{'systems biology'},Machine learning approach to reconstructing signalling pathways and interaction networks in biology,https://era.ed.ac.uk/handle/1842/7850,2.0,2013.0
linear regression,{'medical imaging'},Wide-field wavefront sensing with convolutional neural networks and ordinary least squares,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/11448/114484H/Wide-field-wavefront-sensing-with-convolutional-neural-networks-and-ordinary/10.1117/12.2576020.short,2.0,2020.0
linear regression,{'microbiology'},Growth of 2064 described by predictive microbiology: From primary to secondary models,https://sciendo.com/pdf/10.2478/acs-2019-0024,2.0,2019.0
linear regression,{'systems biology'},HB-PLS: A statistical method for identifying biological process or pathway regulators by integrating Huber loss and Berhu penalty with partial least squares …,https://www.maxapress.com/article/doi/10.48130/FR-2021-0006?utm_source=TrendMD&utm_medium=cpc&utm_campaign=Forestry_Research_TrendMD_0,2.0,2021.0
linear regression,{'evolution'},Spatial-Temporal Pattern Evolution of Xi'an Metropolitan Area Using DMSP/OLS and NPP/VIIRS Nighttime Light Data,https://www.mdpi.com/2071-1050/14/15/9747,2.0,2022.0
linear regression,{'systems biology'},Hierarchical Cluster-based Partial Least Squares Regression (HC-PLSR) is an efficient tool for metamodelling of nonlinear dynamic models,https://go.gale.com/ps/i.do?id=GALE%7CA441927663&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=17520509&p=AONE&sw=w,2.0,2011.0
linear regression,{'disease ecology'},Population genetics and disease ecology of European wild boar,https://search.proquest.com/openview/630583d52435d0c70f421f36137ebfe2/1?pq-origsite=gscholar&cbl=2026366&diss=y,2.0,2013.0
linear regression,{'disease classification'},Machine Learning-Based Prediction Models of Acute Respiratory Failure in Patients with Acute Pesticide Poisoning,https://www.mdpi.com/2227-7390/10/24/4633,2.0,2022.0
linear regression,{'disease ecology'},Spatial and disease ecology of the Plains Spotted Skunk,https://search.proquest.com/openview/b2b0e15fb77c16e029ba301e429b26b0/1?pq-origsite=gscholar&cbl=18750&diss=y,2.0,2019.0
linear regression,{'disease ecology'},"Addressing a Knowledge Gap in Spilogale Disease Ecology: Skunk Cranial Worm, Skrjabingylus chitwoodorum, in Spilogale putorius interrupta",https://bioone.org/journals/southeastern-naturalist/volume-20/issue-sp11/058.020.0sp1114/Addressing-a-Knowledge-Gap-in-Spilogale-Disease-Ecology--Skunk/10.1656/058.020.0sp1114.short,2.0,2021.0
linear regression,{'phylogenetics'},Model Selection Methods for Linear Regression and Phylogenetic Reconstruction,https://core.ac.uk/download/pdf/33741213.pdf,1.0,2016.0
linear regression,{'disease classification'},Regularized least squares classifiers: applications to leukemia disease classification,https://search.proquest.com/openview/6bf80b4ac950a02a608baa1e8cb448df/1?pq-origsite=gscholar&cbl=18750&diss=y,1.0,2004.0
linear regression,{'systems biology'},Parameter sensitivity analysis for biochemical reaction networks,https://research-repository.st-andrews.ac.uk/handle/10023/17675,1.0,2019.0
linear regression,{'proteomics'},Correlating phosphoproteomic signaling with castration resistant prostate cancer survival through regression analysis,https://pubs.rsc.org/en/content/articlehtml/2014/mb/c3mb70403c,1.0,2014.0
linear regression,{'evolution'},Linear regression strategy for differential evolution,https://dl.acm.org/doi/abs/10.1145/3449726.3463287,1.0,2021.0
linear regression,{'metabolomics'},Compound Identification Using Penalized Linear Regression on Metabolomics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4871161/,1.0,2016.0
linear regression,{'disease classification'},Comparison among variable selection models and its application to health dataset,https://pubs.aip.org/aip/acp/article-abstract/2414/1/040085/2869746,1.0,2023.0
linear regression,{'immunology'},Application of minimum description length criterion to assess the complexity of models in mathematical immunology,https://www.degruyter.com/document/doi/10.1515/rnam-2022-0022/html,1.0,2022.0
linear regression,{'metabolomics'},Use of multivariate statistical methods for the analysis of metabolomic data,https://riunet.upv.es/handle/10251/130847,1.0,2019.0
linear regression,"{'biology', 'systems biology'}",Analysis of factors affecting the growth of oil bodies in A. Thaliana seeds: use of ordinary least squares and quantile regression,https://policycommons.net/artifacts/15819629/analysis-of-factors-affecting-the-growth-of-oil-bodies-in-a-thaliana-seeds/16710488/,1.0,2013.0
linear regression,{'systems biology'},Systems Biology Approaches to Understanding COVID-19 Spread in the Population,https://link.springer.com/protocol/10.1007/978-1-0716-3577-3_15,1.0,2023.0
linear regression,{'systems biology'},Identifiability and Regression Analysis of Biological Systems Models: Statistical and Mathematical Foundations and R Scripts,https://books.google.com/books?hl=en&lr=&id=yojUDwAAQBAJ&oi=fnd&pg=PR7&dq=%22ordinary+least+squares%22+%22systems+biology%22&ots=mVIBBXiReb&sig=j8717sH5p6oxU-mYwivnn9DFgG0,1.0,2020.0
linear regression,{'bioinformatics'},Feature Selection for High-Dimensional Varying Coefficient Models via Ordinary Least Squares Projection,https://link.springer.com/article/10.1007/s40304-022-00326-2,1.0,2023.0
linear regression,{'marine biology'},Spatiotemporal analysis of marine environmental influence on the distribution of chub mackerel in the Northwest Pacific Ocean based on geographical and temporal …,https://www.sciencedirect.com/science/article/pii/S1385110124000479,1.0,2024.0
linear regression,{'systems biology'},Design of experiments for steady-state system identification with applications in genetic and business network modelinG,https://www.tandfonline.com/doi/abs/10.1080/21681015.2020.1784299,1.0,2020.0
linear regression,{'environmental biology'},Estimation of factors affecting rice import in Iran.,http://www.aensiweb.net/AENSIWEB/aeb/aeb/November%202014/352-356.pdf,1.0,2014.0
linear regression,{'phylogenomics'},Resampling residuals on phylogenetic trees: Extended results,https://www.academia.edu/download/70829332/1101.0020.pdf,1.0,2010.0
linear regression,{'disease classification'},Improving LASSO performance for Grey Leaf Spot disease resistance prediction based on genotypic data by considering all possible two-way SNP interactions,https://academic.oup.com/ib/article-abstract/4/5/564/5208387,1.0,2012.0
linear regression,{'developmental biology'},"Reproductive and developmental biology of Gonatocerus ashmeadi, an egg parasitoid of the glassy-winged sharpshooter",https://static.cdfa.ca.gov/PiercesDisease/proceedings/2005/2005_345-348.pdf,1.0,2004.0
linear regression,{'genetics'},The use of weighted multiple linear regression to estimate QTL × QTL × QTL interaction effects of winter wheat (Triticum aestivum L.) doubled-haploid …,https://link.springer.com/article/10.1007/s13353-023-00795-3,1.0,2023.0
linear regression,{'genomics'},The Opposing Effect of Hedonic and Eudaimonic Happiness on Gene Expression is Correlated Noise,https://www.biorxiv.org/content/10.1101/044917.abstract,1.0,2016.0
linear regression,"{'immunology', 'neurobiology'}",Evaluating the use of generalized dynamic weighted ordinary least squares for individualized HIV treatment strategies,https://search.proquest.com/openview/1cc5a7185ceddbd333902c8a2c8fcb4f/1?pq-origsite=gscholar&cbl=18750&diss=y,1.0,2020.0
linear regression,{'environmental biology'},Theories and Dividend Payout Ratio,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=a8e3c60fd7bd26adb8d05eb7db01a8666a66a0db,1.0,2013.0
linear regression,{'phylogenetics'},Unifying approaches from statistical genetics and phylogenetics for mapping phenotypes in structured populations,https://www.biorxiv.org/content/10.1101/2024.02.10.579721.abstract,1.0,2024.0
linear regression,{'phylogenomics'},"An efficient, nonphylogenetic method for detecting genes sharing evolutionary signals in phylogenomic data sets",https://academic.oup.com/gbe/article-abstract/13/9/evab187/6352501,1.0,2021.0
linear regression,"{'phylogenetics', 'genetics', 'biology'}",The applicability of ordinary least squares to consistently short distances between taxa in phylogenetic tree construction and the normal distribution test consequences,https://link.springer.com/article/10.1007/s11538-008-9378-2,1.0,2009.0
linear regression,{'metabolomics'},"Evaluation of robustness in untargeted metabolomics: Application of multivariate analysis, linear regression and hierarchical modeling",https://www.sciencedirect.com/science/article/pii/S2772391722000068,1.0,2022.0
linear regression,{'disease classification'},Combination of logistic regression and svm algorithm with hybrid pso and ga based selection feature in coronary heart disease classification,https://infor.seaninstitute.org/index.php/infokum/article/view/113,1.0,2021.0
linear regression,{'environmental biology'},"Examination of Relation Between Operating Cycle, Inflation and Cash Holdings in the Listed Companies in Tehran Stock Exchange",http://www.aensiweb.net/AENSIWEB/aeb/aeb/August%202014/1591-1595.pdf,1.0,2014.0
linear regression,{'disease ecology'},Disease and diversity in long-term economic development,https://www.sciencedirect.com/science/article/pii/S0305750X22002765,1.0,2023.0
linear regression,{'disease classification'},Robust adaptive Lasso in high-dimensional logistic regression,https://link.springer.com/article/10.1007/s10260-024-00760-2,1.0,2024.0
linear regression,{'immunology'},Cell targeting and immunostimulatory properties of a novel Fcγ-receptor-independent agonistic anti-CD40 antibody in rhesus macaques,https://link.springer.com/article/10.1007/s00018-023-04828-2,1.0,2023.0
linear regression,{'paleontology'},Phylogenetic Comparative Methods: A User's Guide for Paleontologists,https://ecoevorxiv.org/ytm5x/,1.0,2020.0
linear regression,{'disease classification'},Comparative analysis of various regularization techniques in the prediction of heart diseases,https://ieeexplore.ieee.org/abstract/document/8365373/,1.0,2017.0
linear regression,"{'genomics', 'systems biology', 'bioinformatics'}",HB-PLS: An algorithm for identifying biological process or pathway regulators by integrating Huber loss and Berhu penalty with partial least squares regression,https://www.biorxiv.org/content/10.1101/2020.05.16.089623.abstract,1.0,2020.0
linear regression,{'metabolomics'},An untargeted metabolomics approach applied to the study of the bioavailability and metabolism of three different bioactive plant extracts in human blood samples,https://pubs.rsc.org/en/content/articlehtml/2024/fo/d4fo01522c,0.0,2024.0
linear regression,{'bioinformatics'},Non-Parametric and Semi-Parametric Estimation and Inference with Applications to Finance and Bioinformatics,https://search.proquest.com/openview/21efa83d76769710141a7cad457ae3b2/1?pq-origsite=gscholar&cbl=18750,0.0,2018.0
linear regression,{'phylogenomics'},Phylogenetic patterns of leg morphometric traits in vespid wasps (Hymenoptera: Vespidae),https://onlinelibrary.wiley.com/doi/abs/10.1111/azo.12502,0.0,2024.0
linear regression,{'biogeography'},Untangling island biogeography of terrestrial vertebrates in protected areas of America,https://www.sciencedirect.com/science/article/pii/S2351989424003470,0.0,2024.0
linear regression,{'microbiology'},Evaluating the factors affecting the disease progress of Ganoderma basal stem rot disease in oil palm using OLS regression model and wild Bootstrap multiple …,https://pubs.aip.org/aip/acp/article-abstract/2895/1/090020/3269746,0.0,2024.0
linear regression,{'disease ecology'},Unravelling the disease ecology of snake fungal disease: high genetic variability and ecological features of Ophidiomyces ophidiicola in Switzerland,https://brill.com/view/journals/amre/45/1/article-p85_9.xml,0.0,2024.0
linear regression,{'genomics'},A comparison of regression methods based on dimensional reduction for genomic prediction.,https://www.alice.cnptia.embrapa.br/alice/handle/doc/1139234,0.0,2021.0
linear regression,{'genetics'},Comparison of Ordinary Least Squares and Principal Components Regression Analyses,https://www.academia.edu/download/108822593/2402775.pdf,0.0,2022.0
linear regression,{'environmental biology'},Examining the impact of family ownership on corporate information transparency,https://go.gale.com/ps/i.do?id=GALE%7CA417895175&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=19950756&p=AONE&sw=w,0.0,2014.0
linear regression,{'disease ecology'},Identifying individual and spatial drivers of heterogeneous transmission and virulence of malaria in Caribbean anoles,https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1002/ecs2.4297,0.0,2022.0
