"Model","Bio_term","Title","Link","Citations","Year"
"ordinary least squares","paleontology","Implications of beak morphology for the evolutionary paleoecology of the megaherbivorous dinosaurs from the Dinosaur Park Formation (upper Campanian) of Alberta …","https://www.sciencedirect.com/science/article/pii/S0031018213005087",37,2014
"ordinary least squares","paleontology","Inferring flight parameters of Mesozoic avians through multivariate analyses of forelimb elements in their living relatives","https://www.cambridge.org/core/journals/paleobiology/article/inferring-flight-parameters-of-mesozoic-avians-through-multivariate-analyses-of-forelimb-elements-in-their-living-relatives/75C93055D6BB1469DF358D5D9660DB00",38,2017
"ordinary least squares","paleontology","COMPARATIVE METHODS: A USER'S GUIDE FOR PALEONTOLOGISTS","https://www.academia.edu/download/67229000/Soul_and_Wright_2021_PCMs_for_paleo_PageProofs.pdf","",2021
"ordinary least squares","paleontology","Concept drift over geological times: predictive modeling baselines for analyzing the mammalian fossil record","https://link.springer.com/article/10.1007/s10618-018-0606-6",10,2019
"ordinary least squares","paleontology","Phylogenetic Comparative Methods: A User's Guide for Paleontologists","https://ecoevorxiv.org/ytm5x/",1,2020
"ordinary least squares","paleontology","Population density effects on carapace growth in clam shrimp: implications for palaeontological studies","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7700947/",11,2020
"ordinary least squares","paleontology","Estimation of body size in fossil mammals","https://link.springer.com/chapter/10.1007/978-3-319-94265-0_2",43,2018
"ordinary least squares","paleontology","Estimating Total Length from Tooth Size in Alligator mississippiensis","https://books.google.com/books?hl=en&lr=&id=7KzREAAAQBAJ&oi=fnd&pg=PA149&dq=%22ordinary+least+squares%22+%22paleontology%22&ots=lCOk6q7dvL&sig=DZljK3e9ehFhC1bh2Z3eFNW3z0I","",2023
"ordinary least squares","paleontology","Reassessment of a large lamniform shark from the Upper Cretaceous (Santonian) of Italy","https://www.sciencedirect.com/science/article/pii/S0195667118304208",7,2019
"ordinary least squares","paleontology","Occipital condyle width (OCW) is a highly accurate predictor of body mass in therian mammals","https://link.springer.com/article/10.1186/s12915-021-01224-9",16,2022
"ordinary least squares","paleontology","Evolution of metabolic scaling among the tetrapod: Effect of phylogeny, the geologic time of class formation, and uniformity of species within a class","https://onlinelibrary.wiley.com/doi/abs/10.1111/1749-4877.12611",13,2022
"OLS","biogeography","Towards an integrated computational tool for spatial analysis in macroecology and biogeography","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-822X.2006.00237.x",765,2006
"OLS","biogeography","Spatial autocorrelation and red herrings in geographical ecology","https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1466-822X.2003.00322.x",1198,2003
"OLS","biogeography","The biogeography of invasive alien plants in California: an application of GIS and spatial regression analysis","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1472-4642.2004.00054.x",178,2004
"OLS","biogeography","Global biogeography and ecology of body size in birds","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1461-0248.2009.01281.x",306,2009
"OLS","biogeography","Model selection and information theory in geographical ecology","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2008.00395.x",236,2008
"OLS","biogeography","Biogeography, Writing, and the Origins of the State","https://www.sciencedirect.com/science/article/pii/B9780128158746000289",7,2021
"OLS","biogeography","On the historical biogeography of global Galliformes: ancestral range and diversification patterns","https://link.springer.com/article/10.1186/s40657-014-0003-9",5,2014
"OLS","biogeography","Analysis of determinants of mammalian species richness in South America using spatial autoregressive models","https://nsojournals.onlinelibrary.wiley.com/doi/abs/10.1111/j.0906-7590.2004.03732.x",225,2004
"OLS","biogeography","Biogeographical conditions, the transition to agriculture and long-run growth","https://www.sciencedirect.com/science/article/pii/S0014292111000304",17,2011
"OLS","biogeography","Modelling geographical patterns in species richness using eigenvector‐based spatial filters","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-822X.2005.00147.x",387,2005
"OLS","biogeography","Understanding global patterns in amphibian geographic range size: does Rapoport rule?","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2011.00660.x",113,2012
"OLS","biogeography","Eight (and a half) deadly sins of spatial analysis","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2699.2011.02637.x",172,2012
"OLS","biogeography","Biogeography of human infectious diseases: A global historical analysis","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0106752",35,2014
"OLS","biogeography","Global biogeography of mating system variation in seed plants","https://onlinelibrary.wiley.com/doi/abs/10.1111/ele.12738",94,2017
"OLS","biogeography","Richness patterns, species distributions and the principle of extreme deconstruction","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2008.00440.x",71,2009
"OLS","biogeography","Ice age legacies in the geographical distribution of tree species richness in Europe","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2006.00280.x",332,2007
"OLS","biogeography","Global tests of regional effect on species richness of vascular plants and terrestrial vertebrates","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1600-0587.2008.05755.x",19,2009
"OLS","biogeography","The influence of past and present climate on the biogeography of modern mammal diversity","https://royalsocietypublishing.org/doi/abs/10.1098/rstb.2011.0018",85,2011
"OLS","biogeography","Geography and institutions: plausible and implausible linkages","https://link.springer.com/chapter/10.1007/3-211-26650-X_7",43,2005
"OLS","biogeography","A decade of challenge the future of biogeography","https://meridian.allenpress.com/esh/article-abstract/4/2/187/205112",56,1985
"OLS","ecology","Red herrings revisited: spatial autocorrelation and parameter estimation in geographical ecology","https://onlinelibrary.wiley.com/doi/full/10.1111/j.0906-7590.2007.05117.x",242,2007
"OLS","ecology","Spatial autocorrelation and red herrings in geographical ecology","https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1466-822X.2003.00322.x",1198,2003
"OLS","ecology","Model selection and information theory in geographical ecology","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2008.00395.x",236,2008
"OLS","ecology","Coefficient shifts in geographical ecology: an empirical evaluation of spatial and non‐spatial regression","https://nsojournals.onlinelibrary.wiley.com/doi/abs/10.1111/j.1600-0587.2009.05717.x",307,2009
"OLS","ecology","Monitoring urban sprawl and the national ecological reserve in Sintra-Cascais, Portugal: Multiple OLS linear regression model evaluation","https://ascelibrary.org/doi/abs/10.1061/(ASCE)UP.1943-5444.0000059",39,2011
"OLS","ecology","Spatial autocorrelation and autoregressive models in ecology","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/0012-9615(2002)072[0445:SAAAMI]2.0.CO;2",1098,2002
"OLS","ecology","Dealing with collinearity in behavioural and ecological data: model averaging and the problems of measurement error","https://link.springer.com/article/10.1007/s00265-010-1045-6",381,2011
"OLS","ecology","Ordinary least squares regression is indicated for studies of allometry","https://academic.oup.com/jeb/article-abstract/30/1/4/7412141",205,2017
"OLS","ecology","Mass/length residuals: measures of body condition or generators of spurious results?","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/0012-9658(2001)082[1473:MLRMOB]2.0.CO;2",1115,2001
"OLS","ecology","Impacts of urbanization and landscape pattern on habitat quality using OLS and GWR models in Hangzhou, China","https://www.sciencedirect.com/science/article/pii/S1470160X20305914",335,2020
"OLS","ecology","Detrending climate data prior to climate–growth analyses in dendroecology: A common best practice?","https://www.sciencedirect.com/science/article/pii/S1125786523000449",19,2023
"OLS","ecology","What is the observed relationship between species richness and productivity?","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/0012-9658(2001)082[2381:WITORB]2.0.CO;2",1950,2001
"OLS","ecology","Are spatial regression methods a panacea or a Pandora's box? A reply to Beale et al.(2007)","https://onlinelibrary.wiley.com/doi/full/10.1111/j.2007.0906-7590.05358.x",38,2007
"OLS","ecology","Incorporating spatial autocorrelation may invert observed patterns","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1472-4642.2006.00293.x",313,2007
"OLS","ecology","A global evaluation of metabolic theory as an explanation for terrestrial species richness gradients","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/06-1444.1",195,2007
"OLS","ecology","Strengthening statistical usage in marine ecology: Linear regression","https://www.sciencedirect.com/science/article/pii/S002209811530023X",53,2016
"OLS","ecology","Analysis of determinants of mammalian species richness in South America using spatial autoregressive models","https://nsojournals.onlinelibrary.wiley.com/doi/abs/10.1111/j.0906-7590.2004.03732.x",225,2004
"OLS","ecology","A test of the metabolic theory of ecology with two longevity data sets reveals no common cause of scaling in biological times","https://onlinelibrary.wiley.com/doi/abs/10.1111/mam.12023",31,2014
"OLS","ecology","Towards an integrated computational tool for spatial analysis in macroecology and biogeography","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-822X.2006.00237.x",765,2006
"OLS","ecology","Spatial configuration of groundwater potential zones using OLS regression method","https://www.sciencedirect.com/science/article/pii/S1464343X21000480",31,2021
"OLS","developmental biology","The tempo of mammalian embryogenesis: variation in the pace of brain and body development","https://karger.com/bbe/article/97/1-2/96/821566",9,2022
"OLS","developmental biology","Minimal variation in eutherian brain growth rates during fetal neurogenesis","https://royalsocietypublishing.org/doi/abs/10.1098/rspb.2017.0219",46,2017
"OLS","developmental biology","Fmrp regulates oligodendrocyte lineage cell specification and differentiation","https://onlinelibrary.wiley.com/doi/abs/10.1002/glia.24041",15,2021
"OLS","developmental biology","Olig2 defines a subset of neural stem cells that produce specific olfactory bulb interneuron subtypes in the subventricular zone of adult mice","https://journals.biologists.com/dev/article-abstract/149/5/dev200028/274547",11,2022
"OLS","developmental biology","Loss of Shh signaling in the neocortex reveals heterogeneous cell recovery responses from distinct oligodendrocyte populations","https://www.sciencedirect.com/science/article/pii/S0012160619300752",19,2019
"OLS","developmental biology","Wnt signaling controls the timing of oligodendrocyte development in the spinal cord","https://www.sciencedirect.com/science/article/pii/S0012160605001909",181,2005
"OLS","developmental biology","Isolation and developmental characterization of cerebral cortical multipotent progenitors","https://www.sciencedirect.com/science/article/pii/S0012160698990996",124,1998
"OLS","developmental biology","Differential modulation of BMP signaling promotes the elaboration of cerebral cortical GABAergic neurons or oligodendrocytes from a common sonic hedgehog …","https://www.pnas.org/doi/abs/10.1073/pnas.232586699",180,2002
"OLS","developmental biology","Variation in neural development as a result of exposure to institutionalization early in childhood","https://www.pnas.org/doi/abs/10.1073/pnas.1200041109",551,2012
"OLS","developmental biology","Thermodynamics constrains allometric scaling of optimal development time in insects","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0084308",29,2013
"OLS","developmental biology","Oligodendrocyte dynamics in the healthy adult CNS: evidence for myelin remodeling","https://www.cell.com/neuron/fulltext/S0896-6273(13)00050-0",900,2013
"OLS","developmental biology","Geography of intergenerational mobility and child development","https://www.pnas.org/doi/abs/10.1073/pnas.1700945114",23,2017
"OLS","developmental biology","Making models match measurements: model optimization for morphogen patterning networks","https://www.sciencedirect.com/science/article/pii/S1084952114001906",16,2014
"OLS","developmental biology","Developmental processes, evolvability, and dental diversification of New World monkeys","https://link.springer.com/article/10.1007/s11692-013-9229-4",41,2013
"OLS","developmental biology","Oligodendrocyte generation during mouse development","https://onlinelibrary.wiley.com/doi/abs/10.1002/glia.22863",42,2015
"OLS","developmental biology","The ontogeny of body shape: A comparison of pupal and adult static allometries in the neriid fly, Telostylinus angusticollis","https://unsworks.unsw.edu.au/bitstreams/7fdfb189-7e37-44c3-b056-e0183ca91347/download#page=105","",2018
"OLS","developmental biology","Age-dependent dormant resident progenitors are stimulated by injury to regenerate Purkinje neurons","https://elifesciences.org/articles/39879",12,2018
"OLS","developmental biology","Direct evidence that ventral forebrain cells migrate to the cortex and contribute to the generation of cortical myelinating oligodendrocytes","https://www.sciencedirect.com/science/article/pii/S0012160605008924",45,2006
"OLS","developmental biology","Prolonged environmental enrichment promotes developmental myelination","https://www.frontiersin.org/articles/10.3389/fcell.2021.665409/full",19,2021
"OLS","developmental biology","Developmental Influences on Reproductive Investment: Linking Maternal Nutritional History With Pregnancy Metabolism and Fetal Growth","https://search.proquest.com/openview/82b5f12ee372008be952d4c2775aa97f/1?pq-origsite=gscholar&cbl=18750&diss=y","",2023
"ordinary least squares","biogeography","Pteridophyte richness, climate and topography in the Iberian Peninsula: comparing spatial and nonspatial models of richness patterns","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-822X.2004.00140.x",102,2005
"ordinary least squares","biogeography","On the historical biogeography of global Galliformes: ancestral range and diversification patterns","https://link.springer.com/article/10.1186/s40657-014-0003-9",5,2014
"ordinary least squares","biogeography","Biogeographic interpretation of splits graphs: least squares optimization of branch lengths","https://academic.oup.com/sysbio/article-abstract/54/1/56/2842924",38,2005
"ordinary least squares","biogeography","Spatial autocorrelation and red herrings in geographical ecology","https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1466-822X.2003.00322.x",1198,2003
"ordinary least squares","biogeography","Model selection and information theory in geographical ecology","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2008.00395.x",236,2008
"ordinary least squares","biogeography","Towards an integrated computational tool for spatial analysis in macroecology and biogeography","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-822X.2006.00237.x",765,2006
"ordinary least squares","biogeography","Richness patterns, species distributions and the principle of extreme deconstruction","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2008.00440.x",71,2009
"ordinary least squares","biogeography","Untangling island biogeography of terrestrial vertebrates in protected areas of America","https://www.sciencedirect.com/science/article/pii/S2351989424003470","",2024
"ordinary least squares","biogeography","An inverse latitudinal gradient of diversity of peracarid crustaceans along the Pacific Coast of South America: out of the deep south","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2010.00610.x",96,2011
"ordinary least squares","biogeography","The biogeography of invasive alien plants in California: an application of GIS and spatial regression analysis","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1472-4642.2004.00054.x",178,2004
"ordinary least squares","biogeography","Biogeographical conditions, the transition to agriculture and long-run growth","https://www.sciencedirect.com/science/article/pii/S0014292111000304",17,2011
"ordinary least squares","biogeography","Biogeographic, climatic and spatial drivers differentially affect α-, β- and γ-diversities on oceanic archipelagos","https://royalsocietypublishing.org/doi/abs/10.1098/rspb.2013.3246",72,2014
"ordinary least squares","biogeography","Papua New Guinea terrestrial‐vertebrate richness: Elevation matters most for all except reptiles","https://onlinelibrary.wiley.com/doi/abs/10.1111/jbi.12949",34,2017
"ordinary least squares","biogeography","Szidat's rule re-tested: relationships between flea and host phylogenetic clade ranks in four biogeographic realms","https://www.cambridge.org/core/journals/parasitology/article/szidats-rule-retested-relationships-between-flea-and-host-phylogenetic-clade-ranks-in-four-biogeographic-realms/1DC49B86558D7B42520BE3A8293B36A2",7,2016
"ordinary least squares","biogeography","Analysis of determinants of mammalian species richness in South America using spatial autoregressive models","https://nsojournals.onlinelibrary.wiley.com/doi/abs/10.1111/j.0906-7590.2004.03732.x",225,2004
"ordinary least squares","biogeography","Global tests of regional effect on species richness of vascular plants and terrestrial vertebrates","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1600-0587.2008.05755.x",19,2009
"ordinary least squares","biogeography","Effects of historical and contemporary factors on global patterns in avian species richness","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2699.2008.01901.x",35,2008
"ordinary least squares","biogeography","Human activities alter biogeographical patterns of reptiles on Mediterranean islands","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2008.00433.x",60,2009
"ordinary least squares","biogeography","Climatic and evolutionary factors shaping geographical gradients of species richness in Anolis lizards","https://academic.oup.com/biolinnean/article-abstract/123/3/615/4822041",24,2018
"ordinary least squares","biogeography","Ice age legacies in the geographical distribution of tree species richness in Europe","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2006.00280.x",332,2007
"OLS","microbiology","Including experimental uncertainty on the independent variables when modelling microbial dynamics: The combined effect of pH and acetic acid on the growth rate of …","https://www.sciencedirect.com/science/article/pii/S0167701218301143",3,2018
"OLS","microbiology","Microbiology and physiology of cachaça (aguardente) fermentations","https://link.springer.com/article/10.1023/A:1010225117654",143,2001
"OLS","microbiology","Resistance trend estimation using regression analysis to enhance antimicrobial surveillance: a multi-centre study in London 2009–2016","https://www.mdpi.com/2079-6382/10/10/1267",8,2021
"OLS","microbiology","A dummy variable regression analysis of the effects of natural substrates on zeolite basis on microbial population in the soil.","https://www.researchgate.net/profile/Anamarija-Pisarovic/publication/298703530_A_dummy_variable_regression_analysis_of_the_effects_of_natural_subtrates_on_zeolite_basis_on_microbial_population_in_the_soil/links/5b1a66ada6fdcca67b669db6/A-dummy-variable-regression-analysis-of-the-effects-of-natural-subtrates-on-zeolite-basis-on-microbial-population-in-the-soil.pdf","",2005
"OLS","microbiology","The Dioxygenase-Encoding olsD Gene from Burkholderia cenocepacia Causes the Hydroxylation of the Amide-Linked Fatty Acyl Moiety of Ornithine-Containing …","https://pubs.acs.org/doi/abs/10.1021/bi200706v",41,2011
"OLS","microbiology","Evaluating the factors affecting the disease progress of Ganoderma basal stem rot disease in oil palm using OLS regression model and wild Bootstrap multiple …","https://pubs.aip.org/aip/acp/article-abstract/2895/1/090020/3269746","",2024
"OLS","microbiology","Visible/Near infrared (VIS/NIR) spectroscopy and multivariate data analysis (MVDA) for identification and quantification of olive leaf spot (OLS) disease","https://rj.ptuk.edu.ps/index.php/pturj/article/view/21",25,2014
"OLS","microbiology","Randomly amplified polymorphic DNA analysis of Xylella fastidiosa Pierce's disease and oak leaf scorch pathotypes","https://journals.asm.org/doi/abs/10.1128/aem.61.5.1688-1690.1995",71,1995
"OLS","microbiology","Correlation between bacterial G+ C content, genome size and the G+ C content of associated plasmids and bacteriophages","https://www.microbiologyresearch.org/content/journal/mgen/10.1099/mgen.0.000168",125,2018
"OLS","microbiology","A nonlinear time-series analysis approach to identify thresholds in associations between population antibiotic use and rates of resistance","https://www.nature.com/articles/s41564-019-0410-0",77,2019
"OLS","microbiology","Rheology and microbiology of sludge from a thermophilic aerobic membrane reactor","https://onlinelibrary.wiley.com/doi/abs/10.1155/2017/8764510",12,2017
"OLS","microbiology","Assessment of yield attributes and industrial quality parameters of oat cultivars (Avena sativa L.) using multivariate techniques (PCA, PLS-DA and OLS-R)","https://www.researchgate.net/profile/Virgilio-Uarrota/publication/319546103_Assessment_of_Yield_Attributes_and_Industrial_Quality_Parameters_of_Oat_Cultivars_Avena_sativa_L_Using_Multivariate_Techniques_PCA_PLS-DA_and_OLS-R/links/59b29be40f7e9b37434e8aa3/Assessment-of-Yield-Attributes-and-Industrial-Quality-Parameters-of-Oat-Cultivars-Avena-sativa-L-Using-Multivariate-Techniques-PCA-PLS-DA-and-OLS-R.pdf",4,2017
"OLS","microbiology","Hydroxylated ornithine lipids increase stress tolerance in Rhizobium tropici CIAT899","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2958.2011.07535.x",73,2011
"OLS","microbiology","Accumulation of ornithine lipids in Vibrio cholerae under phosphate deprivation is dependent on VC0489 (OlsF) and PhoBR system","https://www.microbiologyresearch.org/content/journal/micro/10.1099/mic.0.000607",16,2018
"OLS","microbiology","Ornithine lipids and their structural modifications: from A to E and beyond","https://academic.oup.com/femsle/article-abstract/335/1/1/512663",69,2012
"OLS","microbiology","Re-examination of the relationship between marine virus and microbial cell abundances","https://www.nature.com/articles/nmicrobiol201524",287,2016
"OLS","microbiology","Terminal olefin profiles and phylogenetic analyses of olefin synthases of diverse cyanobacterial species","https://journals.asm.org/doi/abs/10.1128/aem.00425-18",19,2018
"OLS","microbiology","Toxicity of n-Alkanes, n-Alk-1-enes, n-Alkan-1-ols and n-Alkyl-1-bromides towards Yeasts","https://www.microbiologyresearch.org/content/journal/micro/10.1099/00221287-72-1-165",89,1972
"OLS","microbiology","Comparison of logistic regression and neural network-based classifiers for bacterial growth","https://www.sciencedirect.com/science/article/pii/S0740002002001041",115,2003
"OLS","microbiology","Discovery of a bifunctional acyltransferase responsible for ornithine lipid synthesis in Serratia proteamaculans","https://ami-journals.onlinelibrary.wiley.com/doi/abs/10.1111/1462-2920.12562",41,2015
"ordinary least squares","ecology","Ordinary least squares regression is indicated for studies of allometry","https://academic.oup.com/jeb/article-abstract/30/1/4/7412141",205,2017
"ordinary least squares","ecology","Spatial autocorrelation and red herrings in geographical ecology","https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1466-822X.2003.00322.x",1198,2003
"ordinary least squares","ecology","Allometric Slopes Not Underestimated by Ordinary Least Squares Regression: A Case Study with Enchenopa Treehoppers (Hemiptera: Membracidae)","https://academic.oup.com/aesa/article-abstract/104/3/562/23145",30,2011
"ordinary least squares","ecology","Model selection and information theory in geographical ecology","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2008.00395.x",236,2008
"ordinary least squares","ecology","An empirical study on estimators for linear regression analyses in fisheries and ecology","https://www.sciencedirect.com/science/article/pii/S0165783600001958",20,2000
"ordinary least squares","ecology","Coefficient shifts in geographical ecology: an empirical evaluation of spatial and non‐spatial regression","https://nsojournals.onlinelibrary.wiley.com/doi/abs/10.1111/j.1600-0587.2009.05717.x",307,2009
"ordinary least squares","ecology","Sap flow as a function of variables within nested scales: Ordinary least squares vs. spatial regression models","https://iopscience.iop.org/article/10.1088/2752-664X/acd6ff/meta",5,2023
"ordinary least squares","ecology","Dealing with collinearity in behavioural and ecological data: model averaging and the problems of measurement error","https://link.springer.com/article/10.1007/s00265-010-1045-6",381,2011
"ordinary least squares","ecology","Spatial autocorrelation and autoregressive models in ecology","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/0012-9615(2002)072[0445:SAAAMI]2.0.CO;2",1098,2002
"ordinary least squares","ecology","Effect of sample size on the performance of ordinary least squares and geographically weighted regression","http://article.stmacademicwriting.com/id/eprint/1109/",23,2013
"ordinary least squares","ecology","Red herrings revisited: spatial autocorrelation and parameter estimation in geographical ecology","https://onlinelibrary.wiley.com/doi/full/10.1111/j.0906-7590.2007.05117.x",242,2007
"ordinary least squares","ecology","Prediction intervals for climate reconstructions with autocorrelated noise—An analysis of ordinary least squares and measurement error methods","https://www.sciencedirect.com/science/article/pii/S0031018211002914",26,2011
"ordinary least squares","ecology","Neglected biological patterns in the residuals: a behavioural ecologist's guide to co-operating with heteroscedasticity","https://link.springer.com/article/10.1007/s00265-011-1254-7",122,2011
"ordinary least squares","ecology","Strengthening statistical usage in marine ecology: Linear regression","https://www.sciencedirect.com/science/article/pii/S002209811530023X",53,2016
"ordinary least squares","ecology","Rethinking the linear regression model for spatial ecological data: comment","https://www.jstor.org/stable/43494953",2,2015
"ordinary least squares","ecology","Rethinking the linear regression model for spatial ecological data","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/12-1899.1",35,2013
"ordinary least squares","ecology","Mass/length residuals: measures of body condition or generators of spurious results?","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1890/0012-9658(2001)082[1473:MLRMOB]2.0.CO;2",1115,2001
"ordinary least squares","ecology","Quantile regression analysis and other alternatives to ordinary least squares regression","https://econtent.hogrefe.com/doi/full/10.1027/1614-2241/a000077",22,2014
"ordinary least squares","ecology","The use of regression for detecting competition with multicollinear data","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.2307/1941282",37,1988
"ordinary least squares","ecology","A test of the metabolic theory of ecology with two longevity data sets reveals no common cause of scaling in biological times","https://onlinelibrary.wiley.com/doi/abs/10.1111/mam.12023",31,2014
"OLS","disease classification","Classification of advanced and early stages of diabetic retinopathy from non-diabetic subjects by an ordinary least squares modeling method applied to OCTA images","https://opg.optica.org/abstract.cfm?uri=boe-11-8-4666",13,2020
"OLS","disease classification","Machine learning-based diagnosis and risk factor analysis of cardiocerebrovascular disease based on KNHANES","https://www.nature.com/articles/s41598-022-06333-1",16,2022
"OLS","disease classification","Human Disease Ontology 2018 update: classification, content and workflow expansion","https://academic.oup.com/nar/article-abstract/47/D1/D955/5165342",462,2019
"OLS","disease classification","Disease classification: from phenotypic similarity to integrative genomics and beyond","https://academic.oup.com/bib/article-abstract/20/5/1769/5043113",30,2019
"OLS","disease classification","A Novel Blunge Calibration Intelligent Feature Classification Model for the Prediction of Hypothyroid Disease","https://www.mdpi.com/1424-8220/23/3/1128",9,2023
"OLS","disease classification","Predicting Alzheimer Disease Status Using High-Dimensional MRI Data Based on LASSO Constrained Generalized Linear Models","https://scholarworks.gsu.edu/cgi/viewcontent.cgi?article=1593&context=iph_theses","",2017
"OLS","disease classification","Combination of logistic regression and svm algorithm with hybrid pso and ga based selection feature in coronary heart disease classification","https://infor.seaninstitute.org/index.php/infokum/article/view/113",1,2021
"OLS","disease classification","Spectral features selection and classification of oil palm leaves infected by Basal stem rot (BSR) disease using dielectric spectroscopy","https://www.sciencedirect.com/science/article/pii/S0168169917309973",76,2018
"OLS","disease classification","A novel class imbalance-oriented polynomial neural network algorithm for disease diagnosis","https://ieeexplore.ieee.org/abstract/document/9669281/",6,2021
"OLS","disease classification","A Two-Stage Feature Selection Approach for Robust Evaluation of Treatment Effects in High-Dimensional Observational Data","https://arxiv.org/abs/2111.13800","",2021
"OLS","disease classification","Comparative analysis of various regularization techniques in the prediction of heart diseases","https://ieeexplore.ieee.org/abstract/document/8365373/",1,2017
"OLS","disease classification","Data Analysis and Computational Methods in Public Health Surveillance Data","","",""
"OLS","disease classification","Miscoding and misclassification of ischaemic heart disease mortality","https://apps.who.int/iris/bitstream/handle/10665/67774/a78631.pdf",150,2001
"OLS","disease classification","Data Mining Analysis of the Parkinson's Disease","https://scholarworks.gsu.edu/cgi/viewcontent.cgi?article=1148&context=math_theses",3,2014
"OLS","disease classification","Correction of inter-scanner and within-subject variance in structural MRI based automated diagnosing","https://www.sciencedirect.com/science/article/pii/S1053811914003371",56,2014
"OLS","disease classification","Information-incorporated clustering analysis of disease prevalence trends","https://projecteuclid.org/journals/annals-of-applied-statistics/volume-18/issue-2/Information-incorporated-clustering-analysis-of-disease-prevalence-trends/10.1214/23-AOAS1821.short","",2024
"OLS","disease classification","Improving LASSO performance for Grey Leaf Spot disease resistance prediction based on genotypic data by considering all possible two-way SNP interactions","https://academic.oup.com/ib/article-abstract/4/5/564/5208387",1,2012
"OLS","disease classification","Comparison among variable selection models and its application to health dataset","https://pubs.aip.org/aip/acp/article-abstract/2414/1/040085/2869746",1,2023
"OLS","disease classification","Decomposition of outpatient health care spending by disease-a novel approach using insurance claims data","https://link.springer.com/article/10.1186/s12913-021-07262-x",8,2021
"OLS","disease classification","Machine learning-based identification of patients with a cardiovascular defect","https://link.springer.com/article/10.1186/s40537-021-00524-9",38,2021
"OLS","medical imaging","Generative discriminative models for multivariate inference and statistical mapping in medical imaging","https://link.springer.com/chapter/10.1007/978-3-030-00931-1_62",12,2018
"OLS","medical imaging","The relationship between low back magnetic resonance imaging, surgery, and spending: impact of physician self‐referral status","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1475-6773.2011.01265.x",61,2011
"OLS","medical imaging","Detection of unwarranted CT radiation exposure from patient and imaging protocol meta-data using regularized regression","https://www.sciencedirect.com/science/article/pii/S2352047719300231",10,2019
"OLS","medical imaging","Radiology imaging delays as independent predictors of length of hospital stay for emergency medical admissions","https://www.sciencedirect.com/science/article/pii/S0009926016300551",49,2016
"OLS","medical imaging","Evaluation of the factors that affect the efficiency of diagnostic imaging technologies in Turkey: A two-stage data envelopment analysis","https://dergipark.org.tr/en/pub/cbusbed/article/994765",2,2022
"OLS","medical imaging","Regional medical practice variation in high-cost healthcare services: evidence from diagnostic imaging in Austria","https://link.springer.com/article/10.1007/s10198-021-01298-w",8,2021
"OLS","medical imaging","Log transformation benefits parameter estimation in microwave tomographic imaging","https://aapm.onlinelibrary.wiley.com/doi/abs/10.1118/1.2737264",68,2007
